740.692138672	8.873009678
737.567901611	8.944157808
730.674743652	8.854844181
722.343444824	8.651996718
711.780548096	8.642167670
698.242187500	8.698141962
689.414978027	8.582414717
675.281524658	8.495816152
660.453796387	8.483129527
648.948669434	8.724397547
638.633728027	8.313376526
622.615814209	8.249823816
611.507415771	8.598708404
596.630096436	8.353357609
581.405639648	8.230356678
568.859100342	8.234482287
557.453155518	8.388690558
540.988922119	8.227953607
528.739929199	8.173280155
513.614654541	8.401093505
497.398376465	8.316560489
485.000610352	7.812684377
471.710205078	8.279777263
454.849243164	8.246841609
442.897796631	7.649663604
428.962707520	7.952739690
411.357879639	8.024110277
395.141601562	8.018593847
380.165100098	8.045626018
366.180419922	7.980116582
354.972839355	7.523236757
339.153289795	7.908329991
323.333740234	7.912766086
308.555603027	7.443250977
297.149658203	7.548567894
278.106689453	7.641846179
267.543792725	7.248119683
250.137329102	7.222931935
232.730865479	7.295477872
219.886779785	7.711389680
206.150054932	6.954907216
187.950134277	6.969587615
176.147460938	7.501689382
159.534454346	6.988181234
143.020629883	6.778606361
129.184722900	7.402964240
114.109039307	7.108320251
96.603393555	6.877241048
84.701538086	7.137607597
66.898345947	7.158919414
51.029205322	7.008683822
37.193298340	6.510228999
22.018432617	7.125084444
6.347656250	6.993093854
-6.793975830	6.345431234
-22.762298584	6.752868132
-38.631439209	6.793027469
-55.095672607	6.425266966
-69.030761719	6.319448854
-85.742950439	6.376032211
-98.884582520	6.196116858
-114.257812500	5.962288802
-131.465911865	5.944461512
-145.004272461	6.206029724
-161.121368408	5.781492645
-177.288055420	5.712275367
-189.239501953	6.211953833
-206.001281738	5.877091535
-223.457336426	5.772652805
-236.946105957	5.898880057
-250.732421875	6.116632290
-268.535614014	5.914390104
-280.338287354	5.875014065
-297.000885010	6.089632197
-313.861846924	5.987993571
-327.697753906	5.559768082
-341.632843018	6.090926300
-359.634399414	6.136312052
-370.990753174	5.528968710
-387.306213379	5.677857293
-406.002044678	5.650886184
-418.003082275	5.450158660
-433.128356934	5.066524212
-448.501586914	5.018751869
-461.395263672	4.978795594
-477.710723877	4.723482393
-493.331909180	4.675891821
-505.828857422	4.924210793
-522.789001465	4.720963859
-538.856506348	4.655767490
-550.411224365	4.990666059
-566.131591797	4.910136163
-583.339691162	4.898358107
-596.977233887	4.872374802
-610.713958740	5.134382681
-627.277374268	5.097280074
-640.766143799	4.821232358
-651.725769043	4.881949458
-669.033050537	4.732557267
-684.654235840	4.533072478
-716.888427734	4.449921844
-711.879730225	4.497019927
-703.895568848	4.533356510
-694.225311279	4.537885542
-686.786651611	4.592721242
-674.388885498	4.761018304
-660.602569580	4.805193348
-651.973724365	4.626934853
-638.484954834	4.751347809
-624.450683594	4.830344554
-614.681243896	4.653926426
-599.159240723	4.748001288
-584.877014160	4.810267378
-574.462890625	4.812792257
-557.800292969	4.720008420
-543.914794922	4.832048281
-531.665802002	5.018520573
-517.482757568	4.843824945
-501.564025879	4.849896883
-490.158081055	5.295978321
-475.231170654	5.051040359
-460.006713867	5.026959454
-448.501586914	5.461836274
-432.682037354	5.429464704
-415.374755859	5.319149834
-403.968811035	5.489928074
-388.149261475	5.696892852
-372.081756592	5.691441271
-361.270904541	5.425700076
-344.806671143	5.770666650
-327.003479004	5.863745364
-316.688537598	5.366197167
-300.472259521	5.760765566
-283.462524414	5.969649653
-270.221710205	5.546788322
-255.195617676	5.784168588
-239.673614502	5.898642871
-226.631164551	5.923411946
-210.117340088	5.770739235
-193.206787109	5.957319356
-180.313110352	6.456665376
-165.733337402	6.087557980
-148.078918457	6.115544914
-135.334014893	6.784149883
-119.564056396	6.437784458
-102.355957031	6.322989238
-91.346740723	6.792507439
-74.981689453	6.767371066
-57.674407959	6.696711757
-43.888092041	6.659937287
-29.357910156	6.952567350
-12.348175049	6.946095980
-0.099182129	6.406801614
15.571594238	6.946790810
33.573150635	7.056182111
46.020507812	6.390250755
61.939239502	6.850555711
79.990386963	7.008476110
91.247558594	6.709929050
108.654022217	6.721599858
125.217437744	6.932343673
138.160705566	7.088694972
153.385162354	6.746503537
171.634674072	6.799095696
184.181213379	7.416585484
199.604034424	7.008887708
217.456817627	6.931167748
229.755401611	7.627424306
246.417999268	7.434089544
263.130187988	7.364331800
275.081634521	7.649687987
291.595458984	7.827082806
308.654785156	7.796691829
320.755004883	7.589398820
336.574554443	8.005894437
354.427337646	8.028499286
365.486145020	7.406422817
381.355285645	7.899085570
398.166656494	8.059771921
411.506652832	7.573759111
427.127838135	7.762201715
443.691253662	7.935234720
455.989837646	7.828216339
471.313476562	7.731063403
489.017486572	7.836816142
501.117706299	8.197118502
515.399932861	7.891831867
533.699035645	7.898755713
545.600891113	8.443054521
560.726165771	8.207976898
578.826904297	8.166754443
589.538574219	8.522285439
604.267120361	8.594607612
623.012542725	8.535229657
633.525848389	8.538859011
649.246215820	8.752754830
664.867401123	8.737927312
676.471710205	8.419617370
693.481445312	8.820066411
709.796905518	8.833703863
