255.046844482	0.399433039
253.906250000	0.484402280
252.071380615	0.523034787
248.748779297	0.487750131
244.880676270	0.448969992
242.897033691	0.424608434
239.078521729	0.492893654
234.119415283	0.463414099
231.243133545	0.362950946
227.226257324	0.404946795
221.721649170	0.411957887
218.399047852	0.251623079
214.530944824	0.346229187
210.018157959	0.487386922
206.150054932	0.486549597
201.835632324	0.589738963
196.281433105	0.567121410
193.206787109	0.470436433
187.454223633	0.354566189
182.743072510	0.342519330
179.470062256	0.454635031
174.411773682	0.313405007
168.510437012	0.355954428
164.592742920	0.511056151
159.633636475	0.342189331
154.724121094	0.266023642
151.153564453	0.379212990
146.343231201	0.295378916
140.937805176	0.238056802
136.325836182	0.235740836
132.160186768	0.301597226
126.705169678	0.270883805
123.283386230	0.142792933
117.828369141	0.244890458
112.670898438	0.238090594
108.306884766	0.057736928
104.091644287	0.212703281
98.091125488	0.210299210
94.272613525	0.085601910
89.412689209	0.099058730
83.908081055	0.120777377
80.139160156	0.100636361
74.783325195	0.056575517
68.881988525	0.068024307
64.914703369	0.161638700
60.104370117	0.041631427
55.789947510	0.207161420
50.632476807	0.128176506
44.483184814	0.095979724
38.879394531	0.069404458
33.721923828	0.055499621
28.911590576	0.033489273
23.952484131	0.073793461
18.795013428	0.138182328
15.522003174	0.140971207
10.215759277	0.075099133
4.066467285	0.089998263
0.495910645	0.207121409
-3.868103027	0.109832172
-9.769439697	0.110960957
-13.240814209	0.227966105
-18.646240234	0.155974322
-24.597167969	0.115563215
-29.804229736	0.130173211
-34.317016602	0.175240807
-40.019989014	0.143093518
-44.532775879	0.130144585
-49.442291260	0.218807483
-55.938720703	0.226961661
-60.352325439	0.172029582
-63.476562500	0.215279089
-70.320129395	0.194581308
-74.237823486	0.095815100
-80.783843994	-0.081812428
-86.139678955	-0.939933009
-90.305328369	-2.295901478
-95.512390137	-2.782259154
-101.512908936	-3.208625954
-104.785919189	-3.225556147
-109.893798828	-3.290185752
-116.638183594	-3.419499517
-120.059967041	-3.430960275
-126.308441162	-3.471945031
-131.217956543	-3.490370919
-135.433197021	-3.485234954
-141.483306885	-3.499052348
-146.690368652	-3.559176029
-151.103973389	-3.626448038
-156.311035156	-3.594720256
-162.311553955	-3.598996498
-166.824340820	-3.619308186
-172.031402588	-3.600998354
-177.288055420	-3.669827385
-181.701660156	-3.650292829
-186.511993408	-3.643809387
-192.562103271	-3.639660318
-196.380615234	-3.517340039
-201.984405518	-3.528201327
-207.489013672	-3.526189423
-212.398529053	-3.503283017
-224.349975586	-3.334577491
-223.804473877	-3.299953807
-220.729827881	-3.350264267
-218.448638916	-3.443109913
-215.671539307	-3.680776767
-211.555480957	-3.583740888
-207.290649414	-3.661674565
-204.761505127	-3.899625121
-199.653625488	-3.785152321
-196.727752686	-3.784953627
-191.967010498	-3.844404587
-186.462402344	-3.790751023
-182.891845703	-3.727278086
-179.965972900	-3.715421942
-174.709320068	-3.806027300
-170.047760010	-3.793811048
-166.328430176	-3.613649031
-162.113189697	-3.791002362
-156.261444092	-3.769572604
-152.492523193	-3.558316645
-147.483825684	-3.688297564
-143.020629883	-3.744606348
-138.904571533	-3.588947227
-133.598327637	-3.610858867
-128.242492676	-3.665529736
-125.167846680	-3.635238878
-120.258331299	-3.554557825
-114.307403564	-3.634175364
-109.199523926	-3.722485879
-104.240417480	-3.747465288
-99.826812744	-3.799947504
-94.818115234	-3.836939520
-90.702056885	-3.710047544
-86.635589600	-3.716894229
-82.073211670	-3.757788180
-78.155517578	-3.657332212
-72.948455811	-3.610582983
-67.245483398	-3.630443342
-62.583923340	-3.752215381
-59.162139893	-3.566846713
-53.359985352	-3.548833997
-48.797607422	-3.740758353
-43.937683105	-3.566779982
-37.887573242	-3.582007048
-33.920288086	-3.658886299
-29.655456543	-3.650225143
-23.853302002	-3.617512612
-19.489288330	-3.691543637
-14.232635498	-3.723193486
-8.281707764	-3.683470386
-5.157470703	-3.581905363
-0.495910645	-3.714312846
5.058288574	-3.711443919
9.223937988	-3.540440181
12.992858887	-3.575693966
18.695831299	-3.548788188
23.952484131	-3.493656273
28.713226318	-3.469095486
33.622741699	-3.374430040
38.333892822	-3.331529551
43.937683105	-3.301706637
48.946380615	-3.331205847
53.756713867	-3.427591098
58.170318604	-3.343759297
64.369201660	-3.343106982
68.138122559	-3.408698480
72.700500488	-3.348494216
78.899383545	-3.306246967
83.213806152	-2.972937306
87.627410889	-2.490315093
94.074249268	-0.479601999
97.843170166	-0.157981113
103.347778320	-0.133789008
108.753204346	-0.061135125
113.216400146	-0.056490251
118.373870850	-0.033444272
124.176025391	0.020759470
128.242492676	0.066867860
133.697509766	0.112948007
139.301300049	0.106046500
143.367767334	0.088864746
148.078918457	0.109454228
154.129028320	0.126706526
158.096313477	0.124644017
163.650512695	0.139464635
169.254302979	0.289126579
174.411773682	0.368734712
177.883148193	0.405983763
184.429168701	0.426512315
188.346862793	0.546181585
194.099426270	0.467462498
198.909759521	0.451254731
203.571319580	0.460240637
208.332061768	0.373942400
214.431762695	0.285278644
219.093322754	0.324510768
223.705291748	0.278996669
228.912353516	0.252762545
233.623504639	0.168492647
238.037109375	0.298223396
